x,y,title,objectID
-58.369293,14.681997,Circular Box (Pyxis) with the Miracle of Christ’s Multiplication of the Loaves,464317
6.2524476,-16.392262,Base of an Altar Cross with the Four Evangelists and Their Symbols,464319
-26.226183,33.16133,Crucified Christ,464320
-24.389915,37.227276,Cross,464321
-8.082735,-28.579628,Chasse,464322
-21.316956,43.77473,Knife,464323
-36.600006,12.661123,Eucharistic Dove,464324
-40.48682,33.667736,Candlestick,464325
-40.796898,23.481682,Spherical knop,464327
-45.01734,-7.786143,Virgin and Child,464328
-24.832525,-39.62248,Book Cover Plaque with Christ in Majesty and the Symbols of the Four Evangelists,464330
-17.311096,21.656292,"Crown, Part",464331
-47.908207,-10.026533,Reliquary Arm of St. Valentine,464332
-32.99294,-12.8073,Reliquary Bust of Saint Yrieix,464333
-25.745394,28.508228,Arm Reliquary,464334
8.549582,-54.00583,Jesus and the Samaritan Woman at the Well,464335
-11.859026,-45.186935,Shrine,464336
-46.823925,-17.490133,Virgin and Child,464337
-11.831631,-44.017746,Censer,464338
-29.783789,-40.84903,"Evangelist Saint Mark writing the Gospel with his symbol, the Lion, holding a scroll",464339
-35.618298,46.33629,Censer,464340
-42.00491,-20.054806,Reliquary Statuette of Saint Christopher,464341
-12.212772,-38.897385,Lock,464342
-43.260826,21.65062,Covered Cup,464343
-43.914547,23.46883,Covered Cup,464344
-44.779125,26.039837,Chalice,464345
-6.0692444,-7.207195,Paten,464346
-38.606815,25.124283,Standing Virgin and Child,464347
-41.38213,25.142262,Chalice,464348
-14.417819,-41.09942,"Triptych with the Way to Calvary, the Crucifixion, and the Disrobing of Jesus",464349
-31.165033,-40.162876,Plaque with the Crucifixion,464350
-19.331215,25.344866,Reliquary Cross,464351
-43.526463,25.45024,Chalice,464352
-36.438213,29.195347,Ciborium,464353
-17.422672,40.33296,Purse Frame,464354
-42.286163,-22.777819,Man,464355
-41.56208,-28.191353,Worshippers,464356
-56.974552,-26.25853,The Three Magi (?),464357
-46.14,-18.79866,Musical Angel,464358
-20.69599,37.283657,Hunting Horn,464359
-28.55466,-42.606853,Plaque with Agnus Dei on a Cross between Emblems of the Four Evangelists,464360
-46.619003,-25.770407,The Three Maries,464362
-42.43643,-29.106611,Saint Anna and Saint Joachim,464364
-37.997463,-25.128231,St. George and the Dragon,464365
-49.29373,-22.796091,Mourner,464366
-53.872528,-30.057257,"King, from a group of Donor Figures including a King, Queen, and Prince",464367
-44.621735,-29.611656,"Queen, from a group of Donor Figures including a King, Queen, and Prince",464368
-49.33275,-23.668999,Mourner,464369
-23.000786,-38.518345,Plaque with Enthroned Virgin and Child,464370
-47.210148,-26.68879,Angel of the Annunciation,464371
-51.92053,-19.980309,Monk,464372
-54.10892,-30.094326,"Prince, from a group of Donor Figures including a King, Queen, and Prince",464373
-10.713293,-34.961388,Chest with Coats of Arms,464374
-3.2057538,-16.152653,Plate with David Slaying a Lion,464375
-3.8986504,-15.185368,Plate with David's Confrontation with Eliab,464376
-1.5994043,-18.101158,Plate with the Battle of David and Goliath,464377
-2.2795699,-17.01835,Plate with the Presentation of David to Saul,464378
-2.2461543,-16.940228,Plate with David Anointed by Samuel,464379
-2.0906076,-16.940777,Plate with the Arming of David,464380
-30.028664,-41.13195,Panel with Crucifixion,464381
-9.474184,-29.713215,"Casket or Portable Altar with the Crucifixion, Standing Saints, and Christ in Majesty with Symbols of the Evangelists",464383
-11.036368,-30.36259,Chasse,464386
-0.7467429,-17.093376,Vessel Cover,464389
-25.709002,33.38651,Crucified Christ,464390
-23.109522,36.661617,Central Plaque of a Cross,464392
14.831971,-35.559944,Cross Terminal,464393
-24.228611,56.68156,Hairpin,464917
-24.703903,56.343033,Hairpin,464918
-17.183064,52.461983,L-Shaped Key,464919
-11.93179,30.777386,Equal-Arm Brooch,464920
-2.8371372,2.3817732,Disk Brooch,464921
31.33281,26.150082,Rectangular Plaque,464922
-14.474645,-6.087577,Disk Brooch,464923
-23.070871,55.685486,Druggist's Scales,464924
-4.242118,22.898233,Belt Buckle,464925
-2.0463533,38.945175,Belt Tongue and Oval Loop from a Buckle,464926
-2.766296,37.885345,Belt Tongue and Oval Loop from a Buckle,464927
-5.3389645,27.33691,Belt Buckle with a Griffin,464928
17.67505,30.156504,Rectangular Plaque,464929
29.076366,34.400654,Ferret,464930
-4.8345027,8.573685,Disk Brooch,464932
29.485088,34.211163,Ferret,464933
19.302904,37.138607,Flat Ornament,464934
19.278606,37.119057,Flat Ornament,464935
19.343685,37.123207,Flat Ornament,464936
19.316904,37.120583,Flat Ornament,464937
-15.145766,32.71236,Equal-Arm Brooch,464939
-1.1243864,37.85341,Belt Tongue and Rectangular Loop from a Buckle,464940
4.874316,25.954918,Four-Spoked Votive Wheel,464941
4.339715,31.57066,Flat Brooch,464942
-1.1495394,-4.2074623,Disk Brooch,464943
17.431944,30.905365,Back of Disk Brooch,464944
0.960447,23.883081,Horse Trapping,464945
2.2847857,64.24386,Torc,464946
2.3482072,56.11532,Bracelet with Spiral Designs,464947
1.8872812,64.47553,Torc,464948
2.8383925,63.157314,Bracelet,464950
2.569294,63.34371,Torc,464951
0.6234256,57.946953,Bracelet,464952
2.1130207,27.280737,Central Mount of Purse,464953
-6.3655643,14.909067,Openwork Rosette Brooch,464954
-0.31368566,58.68586,Bracelet,464955
4.3603153,22.860424,Openwork Belt Fitting,464956
-4.4227166,39.23618,Horse Trapping,464957
2.3266644,62.830814,Bracelet,464958
4.5348496,22.834475,Openwork Belt Fitting,464959
1.7394702,54.807957,Bracelet,464960
1.3440334,57.570007,Sword Chain,464961
6.7256856,30.37518,Flat Rectangular Plaque,464962
19.165602,49.3414,Double-Sided Comb,464963
6.3560543,30.517662,Openwork Plaque,464964
-30.340109,-10.966848,Umbo,464965
2.3990312,0.5199325,Coin of the Suessiones,464966
12.995982,-7.5221896,Coin of The Senones,464969
4.9444637,3.2782516,Flat Circular Button,464970
3.4700177,28.459284,Purse Mount in the Form of a Cross,464971
3.4521494,28.473577,Purse Mount in the Form of a Cross,464972
5.6591787,11.294087,Bead,464973
4.1496267,3.6018944,Flat Circular Button,464974
18.90225,30.717411,Square Plaque,464975
-7.732426,1.506703,Disk Brooch,464976
25.550468,33.717686,Ferret,464977
18.071419,30.744602,Square Plaque,464978
25.353886,33.788445,Ferret,464979
4.883202,25.939346,Flat Circular Openwork Ornament from a Belt,464980
2.8961906,24.979902,Openwork Plaque,464981
2.1175904,7.057251,Finger Ring,464982
10.316263,5.704376,Plain Disk,464984
29.215012,34.421413,Ferret,464985
31.334938,26.15686,Rectangular Plaque,464986
-9.723435,2.7714703,Disk Brooch,464987
7.2367473,7.8546977,Disk Brooch,464989
-13.964961,38.802456,Bow-Shaped Brooch,464990
-6.645732,46.26093,Bow Brooch,464991
1.8811796,43.91348,Finger Ring,464992
-28.932856,47.20002,Pin,464995
-3.9146352,4.74376,Top of a Signet Ring,464996
-24.942692,55.00214,Hairpin,464997
-8.68574,3.4860933,Disk Brooch,464998
5.2660074,10.926729,Finger Ring,464999
-15.0859375,43.328575,Equal-Arm Brooch,465000
-11.669383,30.568375,Equal-Arm Brooch,465001
-11.847048,30.684227,Equal-Arm Brooch,465002
8.920715,40.731266,Bow Brooch,465003
-23.558311,13.110236,Finger Ring,465004
1.0831958,4.0228734,Disk Brooch,465005
-25.269947,7.328977,Finger Ring,465006
-15.228131,32.779602,Equal-Arm Brooch,465007
-15.791099,32.8929,Equal-Arm Brooch,465008
-0.547796,57.428032,Earring,465009
-3.1981025,14.232473,Pendant,465010
11.43295,30.735521,Rosette Brooch,465011
-1.5390005,44.79048,Brooch,465012
-1.1738285,36.627125,Head of Sword or Dagger,465013
42.72994,22.099007,Arrowhead,465014
42.716587,22.091555,Arrowhead,465015
42.846203,22.362417,Arrowhead,465016
42.871746,22.274147,Arrowhead,465017
10.984759,22.251148,Belt Buckle,465018
16.044321,16.807278,Plate of a Belt Buckle,465019
15.522252,14.9505005,Backplate of a Belt Buckle,465020
15.831186,17.248398,Belt Plate,465022
16.894838,16.654428,Backplate of a Belt Buckle,465023
12.372818,21.55982,Plate and Loop of a Belt Buckle,465024
14.845129,23.70565,Belt Buckle Loop,465025
2.6546316,38.101555,Buckle Tongue,465026
18.350397,15.980541,Belt Plate,465027
8.809124,23.286577,Loop and Plate of a Belt Buckle,465028
12.773314,24.880423,Belt Buckle,465029
14.902286,20.651667,Belt Plate,465030
9.508105,22.068525,Belt Buckle,465031
-1.1763628,0.29842588,Disk Brooch,465033
17.031498,16.279366,Backplate of a Belt Buckle,465034
14.510602,16.606243,Back Plate from a Belt Buckle,465035
12.983987,19.68412,Belt Buckle,465036
10.825969,20.652178,Counter Plate of a Belt Buckle,465038
11.414509,20.551056,Belt Buckle,465039
-4.126193,24.753042,Belt Buckle,465040
16.568995,16.691965,Belt Plate,465041
15.923303,16.335503,Belt Buckle Plate,465042
17.066776,17.335442,Belt Plate,465043
-1.1761734,0.42197385,Disk Brooch,465044
9.892466,24.08696,Belt Buckle and Plate,465045
10.32266,20.786913,Counter Plate of a Belt Buckle,465046
9.429902,22.109383,Belt Buckle,465047
8.487743,23.048239,Belt Buckle,465048
14.965435,16.852865,Belt Plate,465049
14.871453,23.596495,Belt Buckle,465050
9.765448,24.443766,Belt Buckle,465051
13.999985,19.790031,Buckle Plate,465052
6.3168964,27.103071,Buckle Loop and Tongue,465053
14.790788,22.902498,Counter Plate of a Belt Buckle,465055
-0.19870855,7.5204234,Disk Brooch,465056
13.325225,21.093826,Belt Plate,465057
14.786129,22.761877,Belt Plate,465058
12.802377,23.9598,Belt Buckle,465059
11.491976,20.336447,Belt Buckle,465060
13.9004965,17.2902,Belt Plate Back,465061
13.891401,19.417953,Belt Plate,465062
9.131536,22.236553,Belt Buckle,465063
11.9246855,21.464844,Belt Buckle,465064
15.398498,20.955172,Belt Plate,465065
11.578481,19.650225,Counter Plate of a Belt Buckle,465066
0.9185522,8.514109,Disk Brooch,465067
-53.025627,16.219273,Bell Beaker,465068
-58.385864,8.017777,Glass Beaker with White Trails,465069
-53.48274,18.064608,Footed Bowl,465071
-60.77923,10.406989,Footed Glass Beaker,465072
-59.472393,9.757961,Bell Beaker,465073
-52.437195,15.941506,Glass Bell Beaker with White Trails,465074
-60.90527,7.565028,Bell Beaker,465075
-50.22735,8.323868,Globular Jar,465076
-53.945217,18.859087,Bowl,465077
15.945951,-9.961923,Disk Brooch,465078
-52.170868,16.658726,Glass Palm Cup with Relief Inscription,465079
-54.470676,12.878778,Globular Beaker,465080
-17.78778,-7.8047204,Disk brooch,465083
-3.1530645,7.3226957,Disk Brooch,465084
-3.4599884,31.081396,Box seal,465085
-16.537973,16.562742,One of a Pair of Gold Earrings,465086
-17.20851,29.349548,Belt Buckle,465087
-7.381409,23.204998,Bird-Shaped Brooch,465088
-17.036663,28.45496,Miniature Square-Headed Brooch,465089
-16.480247,28.349176,Miniature Square-Headed Brooch,465090
-16.710854,29.040802,Miniature Square-Headed Brooch,465091
-16.626934,28.771946,Miniature Square-Headed Brooch,465092
-17.75222,28.544544,Miniature Square-Headed Brooch,465093
-15.916124,29.266308,Square-Headed Brooch,465094
-16.272957,28.909136,Square-Headed Brooch,465095
-16.697145,28.282228,Miniature Square-Headed Brooch,465096
-16.529991,16.74215,One of a Pair of Gold Earrings,465097
-24.081875,57.26062,Hairpin Point,465098
-22.099033,54.169506,Hairpin Point,465099
-25.882786,52.967564,Hairpin Part,465100
-22.10752,53.057556,Hairpin Part,465101
-25.58349,53.900616,Upper Portion of Hairpin,465102
-22.201635,54.144558,Hairpin,465103
-25.185352,53.227703,Hairpin with Terminal Knob,465104
-22.276693,54.304955,Hairpin,465105
-24.095821,55.791935,Hairpin,465106
-24.3799,56.434284,Hairpin,465107
-16.150429,14.424583,Earring,465108
-25.52004,54.4904,Hairpin,465109
-26.173334,52.646988,Toilet Implement in the Shape of a Pin,465110
-24.84687,56.96992,Hairpin,465111
-25.56125,53.58302,Hairpin,465112
-25.850441,53.759586,Hairpin,465113
-22.278051,54.38685,Hairpin,465114
-23.923151,55.396935,Hairpin,465115
-25.92835,53.337505,Part of Hairpin,465116
-25.456722,52.591946,Short Pin,465117
-26.10438,53.47228,Hairpin Part,465118
-9.732495,2.7489285,Brooch,465119
-22.299227,54.126427,Pin Part,465120
-21.662386,54.348183,Pin Part,465121
-25.036129,52.131233,Upper Portion of Hairpin,465122
-6.916386,23.506895,Bird-Shaped Brooch,465123
-5.756125,21.382227,Bird-Shaped Brooch,465124
-7.457301,24.586477,Bird-Shaped Brooch,465125
8.936333,41.171757,Bird-Shaped Brooch,465126
-0.5283352,31.02001,Belt Mount,465127
-6.400248,14.967203,Openwork Rosette Brooch,465128
-11.087011,34.47696,Belt Mount,465129
-6.3664227,-2.2932076,Pendant,465130
-6.114552,19.684717,S-Shaped Brooch,465131
5.7302747,39.965374,Harness Ornament,465132
-3.1361685,68.368805,Earring,465133
-3.5937598,67.75634,Earring,465134
-2.1768324,68.949615,Earring,465135
-3.2829,68.106064,Earring,465136
-5.7322645,64.531876,One of a Pair of Gold Cloisonné Earrings,465137
-5.903947,64.49465,One of a Pair of Gold Cloisonné Earring,465138
-23.73746,7.298905,Hairpin Knob,465139
-23.614786,7.304904,Hairpin Knob,465140
-16.265835,14.074528,Earring,465141
-29.332438,54.675636,Hairpin,465142
-32.337757,53.96069,Hairpin,465143
-21.794592,51.576187,Mount from a Knife Handle,465144
-12.483387,11.7907505,Electrum Signet Ring with Monogram,465145
-1.2673378,43.49446,Finger Ring,465146
-10.258508,17.474974,Finger Ring,465147
0.8271118,11.860867,Finger Ring,465148
-0.740204,42.0115,Finger Ring,465149
-4.8556066,64.825005,Finger Ring,465151
-6.5851703,20.38328,S-Shaped Brooch,465152
11.201062,3.1243389,Flat Circular Ornament,465153
-13.85314,22.92964,Earring Fragment,465154
-1.8485365,56.960197,Earring,465155
-1.9773732,57.176373,Earring,465156
-3.2226415,48.625732,Earring,465157
-3.28859,48.579407,Earring,465158
7.9627595,58.548466,Fragment of Necklace,465160
-2.4989495,68.939415,Earring,465161
-6.405012,65.7928,Earring,465162
-6.4675827,65.912445,Earring,465163
-8.064466,27.534163,Openwork Brooch,465164
-3.1038811,68.883286,Earring,465165
0.013757085,67.09441,Earring,465166
-2.2189574,66.911316,Earring,465167
-2.135459,66.45404,Earring,465168
-2.665973,65.6865,Earring,465169
-2.8469894,64.72604,Earring,465170
-5.249289,67.254906,Earring,465171
-5.2871695,67.237526,Earring,465172
-0.9828383,64.55805,Earring,465173
-1.0174048,64.66281,Earring,465174
-9.659052,25.033228,Equal-Arm Brooch with Cross Decoration,465175
-0.76787615,63.387623,Earring,465176
-0.7720797,63.360313,Earring,465177
-2.331143,63.19234,Earring,465178
-2.3212714,63.13597,Earring,465179
-4.0158668,63.473095,Earring,465180
-3.975228,63.423084,Earring,465181
-3.4073598,66.46244,Earring,465182
-3.4248445,66.40879,Earring,465183
-20.31809,21.379387,Earring,465184
-20.30532,21.378248,Earring,465185
-9.4025755,25.456402,Equal-Arm Brooch,465186
-10.054357,22.452074,Equal-Arm Brooch with Cross Decoration,465191
3.4481466,35.086903,Bow Brooch,465193
-0.39758646,1.9116548,Disk Brooch,465194
-19.099667,30.317863,Square-Headed Bow Brooch,465195
-19.100483,30.288275,Square-Headed Bow Brooch,465196
5.074674,35.65922,V-Shaped Brooch,465197
-23.289927,27.898756,Bow Brooch,465198
-28.434204,14.167608,Mount for Spear Shaft,465201
-26.602497,24.725285,Mount for Spear-Shaft,465202
-24.652372,29.61798,Mount for Spear Shaft,465203
-7.412348,10.06031,Belt Buckle,465204
2.0779214,34.25512,Animal-Shaped Brooch,465205
2.1302347,34.33133,Brooch in the Form of a Dog Attacking a Boar,465206
-22.23266,24.305593,Bow Brooch,465207
-22.232246,24.31162,Bow Brooch,465209
-23.283394,27.913517,Bow Brooch,465210
-22.442497,29.722765,Square-Headed Bow Brooch,465211
-22.46089,29.742535,Square-Headed Bow Brooch,465212
1.9761657,24.32676,Openwork Plaque,465213
2.967916,25.463556,Openwork Belt Fitting,465214
0.832189,24.689528,Openwork Belt Fitting,465215
-0.19578567,24.776463,Openwork Belt Fitting,465216
1.1624115,25.161236,Openwork Belt Fitting,465217
2.9408252,26.361687,Openwork Belt Fitting,465218
2.5483735,24.515429,Oblong Openwork Plaque,465221
3.2587137,25.359034,Openwork Belt Fitting,465222
2.0741735,25.770243,Openwork Belt Fitting,465223
2.1819274,25.529583,Openwork Belt Fitting,465224
2.0751202,26.407412,Openwork Belt Fitting,465225
17.288202,15.080875,Belt Buckle Attachment Plate,465226
-17.575495,17.133707,Pendant,465227
-7.9792953,19.456234,Jewel,465228
-7.250258,3.0261843,Disk Brooch,465230
2.5465353,5.728497,Disk Brooch,465231
2.554764,5.795817,Disk Brooch,465232
-6.822565,16.03253,Whorl-Shaped Brooch,465233
-21.269194,26.535677,Bow Brooch,465234
2.6572578,37.347244,Bird-Shaped Brooch,465235
-11.618906,19.88311,Bird-Shaped Brooch,465236
-11.560957,19.872978,Bird-Shaped Brooch,465237
2.6659484,37.265015,Bird-Shaped Brooch,465238
-8.367368,22.769985,Bird-Shaped Brooch,465239
-8.579175,23.26402,Bird-Shaped Brooch,465240
2.208212,2.6262836,Disk Brooch,465241
-7.805929,27.564856,Bird-Shaped Brooch,465242
-8.334205,22.224766,Bird-Shaped Brooch,465243
-8.343918,22.317348,Bird-Shaped Brooch,465244
-12.765257,23.371979,Bird-Shaped Brooch,465245
-4.3738236,19.952894,S-Shaped Brooch,465246
-8.620318,23.447384,Horse-Shaped  Brooch,465248
-2.203398,40.117878,Horse-Shaped Brooch,465249
0.34508127,28.306078,Shield Mount in the Shape of Bird,465250
0.32415697,28.3314,Shield Mount in the Shape of Bird,465251
4.662296,2.1969154,Disk Brooch,465252
0.5498169,14.926546,Rectangular Mount,465253
5.9747095,15.377753,Whorl-Shaped Brooch,465254
-6.7913775,34.709225,Finger Ring,465255
1.1038132,43.50462,Finger Ring,465256
-0.94539946,43.263443,Finger Ring,465257
-6.3696585,35.075848,Finger Ring with Oval Bezel,465258
-7.965703,34.728165,Finger Ring,465260
-9.18159,18.289639,Finger Ring,465262
-5.797971,18.662886,S-Shaped Brooch,465263
-9.110004,18.52315,Finger Ring,465266
-4.848368,35.12465,Finger Ring,465268
-4.665102,34.66737,Finger Ring,465269
3.7456663,1.115744,Bracteate,465275
-5.1114955,3.427547,Finger Ring,465276
-4.967389,35.030113,Finger Ring,465278
-7.662847,34.205475,Finger Ring,465279
-5.9610844,35.088665,Finger Ring,465280
-6.699422,34.818264,Finger Ring,465281
-7.933137,34.930542,Finger Ring,465282
0.6595603,43.093178,Finger Ring,465283
-8.735033,34.903175,Finger Ring,465284
-5.813072,5.387703,Finger Ring,465285
-3.5894756,-4.7490063,Bracteate,465286
-3.051147,39.334156,Finger Ring,465288
-0.047121234,42.342083,Finger Ring,465292
-2.9409337,21.2596,Finger Ring,465293
-8.729421,20.4237,Finger Ring,465294
1.109777,11.276708,Finger Ring,465295
-9.655468,21.7292,Finger Ring with a Cross,465296
3.807751,-1.5642493,Gold Disk Brooch,465297
12.827933,31.19591,Finger Ring,465298
-1.3536013,43.429016,Finger Ring,465299
12.71867,23.85086,Belt Buckle,465300
12.629474,23.607727,Belt Buckle,465301
12.851623,24.375067,Belt Buckle,465302
10.070235,22.902296,Belt Buckle,465303
-4.8977427,23.422112,Belt Buckle,465304
-27.55408,51.795082,Hairpin,465305
-28.551374,53.6868,Hairpin,465306
-29.988903,53.91146,Hairpin,465307
6.470994,2.7106671,Disk Brooch,465308
-29.952566,54.334133,Hairpin,465309
-27.436337,52.33804,Hairpin,465310
-31.882444,54.80315,Hairpin,465311
-31.47225,53.687057,Pin,465312
-31.486044,52.868675,Pin,465313
-31.884619,54.299652,Pin,465314
-30.203388,54.321003,Hairpin with Decorated Gold Bead Finial,465315
-27.555218,52.66953,Hairpin,465316
-29.987972,54.145916,Hairpin,465317
-29.71414,53.73946,Hairpin,465318
-31.861925,49.994328,Hairpin,465320
-0.8978658,56.60119,Brooch,465321
-26.81516,52.287605,Stylus or Hairpin,465322
-21.419416,43.978264,Knife with a Hand Holding an Orb,465323
-25.348936,46.26782,Spoon with a Panther,465324
-28.584837,47.743187,Spoon,465325
-1.021832,60.507538,Bracelet,465326
-0.21421622,58.325565,Bracelet,465327
-2.2854383,55.40901,Bracelet,465328
-3.8677917,56.27798,Bracelet,465329
-1.5497496,5.2140784,Disk Brooch,465330
0.31354198,58.42191,Bracelet,465331
2.7819343,5.8596926,Disk Brooch,465332
1.4392259,8.2402525,Disk Brooch,465333
-1.2922208,11.715798,Quatrefoil Brooch,465334
-5.801777,18.603273,S-Shaped Brooch,465335
-1.3816906,6.3807926,Disk Brooch,465336
-1.2537256,6.301133,Disk Brooch,465337
-1.0531045,8.256108,Disk Brooch,465338
-0.78135425,9.140488,Disk Brooch,465339
-3.5023117,10.0435095,Rosette Brooch,465340
-4.701197,8.241834,Rosette Brooch,465341
-4.0402193,20.401318,Openwork Brooch,465342
-3.9165778,20.565372,Openwork Brooch,465343
-6.7436743,17.42538,Whorl-Shaped Brooch,465344
-4.824808,17.446516,S-Shaped Brooch,465345
-8.50161,21.21619,S-Shaped Brooch,465346
5.817357,6.5521617,Disk Brooch,465347
1.8828064,0.14931023,Disk Brooch,465348
1.8264562,19.506252,Purse Clasp,465349
10.73433,25.359169,Fermoir,465350
-10.846484,49.252857,Dagger,465353
-3.75055,20.778282,S-Shaped Brooch,465354
-21.938845,51.89294,Dagger,465356
14.040388,20.051369,Belt Buckle Plate,465357
-4.7895823,24.556293,V-Shaped Buckle,465358
-5.2398605,0.57115954,Disk Brooch,465359
-5.147378,0.478661,Disk Brooch,465360
-8.940103,-6.0801845,Disk Brooch,465361
-3.8132603,1.4305785,Disk Brooch,465362
18.353922,17.830801,Buckle,465365
-2.0300543,27.524294,Buckle,465366
-1.8253014,27.645666,Buckle,465367
-1.6851823,27.301775,Flat Rectangular Buckle,465368
-5.7031155,2.3628988,Disk Brooch,465370
-0.33573246,2.0688026,Disk Brooch,465371
-9.198201,-6.512208,Disk Brooch,465372
-6.4813275,2.9088585,Disk Brooch,465373
-4.7447643,6.0537696,Bracteate,465374
12.817939,30.518152,Buckle,465376
2.8143399,-0.7478879,Bracteate,465379
-1.8580446,1.9523121,Disk Brooch,465381
4.236182,5.761381,Disk Brooch,465382
-0.3688507,1.7859262,Disk Brooch,465383
-1.7582331,5.453834,Disk Brooch,465384
-3.8949587,8.331338,Rosette Brooch,465385
6.023966,3.524801,Disk Brooch,465386
-0.5201318,6.045076,Disk Brooch,465387
-7.4227114,3.0057077,Disk Brooch,465388
2.7406363,-2.0974371,Bracteate with Human Head,465389
-0.15300849,-1.2293738,Gold Disk Brooch,465391
-3.4264352,60.114006,Earring,465392
-3.2587178,-0.50017536,Disk Brooch,465393
-3.4165792,60.091415,Earring,465394
-3.0018153,57.043587,Earring,465395
-8.607693,1.6461638,Disk Brooch,465396
-19.655193,16.964207,Earring,465397
-19.641201,16.97627,Earring,465398
-32.422592,48.861137,Earring,465399
-17.356895,16.02745,"Gold ""Basket"" Earring",465401
-27.577469,54.295914,Hairpin,465404
-10.519786,36.233,Cross,465405
19.331903,16.139225,Counter plate of a Belt Buckle,465406
8.0835705,61.821636,Beaded Necklace,465407
28.099636,35.7689,Ferret,465409
28.184296,35.73997,Ferret,465410
2.3977852,67.03545,Earring,465411
2.345285,67.02142,Earring,465412
-8.203311,-0.08421705,Disk Brooch,465413
5.532026,43.55423,Finger Ring,465414
12.856345,30.393024,Finger Ring,465415
40.532734,23.5428,Cherry Stone from a Tomb,465416
1.0825644,52.76702,Plain Ring,465417
18.01514,19.41551,Belt Plates,465418
8.805176,62.340176,Beads from a Necklace,465419
6.742269,27.07499,Shell,465421
18.87892,48.057785,One Edged Comb,465422
-26.318218,55.261574,Hairpin,465423
0.00020215879,67.427216,Earring,465424
-8.113296,0.5604971,Disk Brooch,465425
-5.4498754,-5.190417,Bezel Ring,465426
40.610332,23.515917,Cherry Stone from a Tomb,465427
9.209518,61.683483,Beaded Necklace,465428
17.8188,48.04815,Comb,465430
-27.48525,52.93438,Hairpin,465431
-1.2972258,68.1151,Earring,465432
-1.17463,67.53221,Earring,465433
-7.6419225,0.46014747,Disk Brooch,465434
7.8185005,58.69404,Gold Pendants and Beads from a Necklace,465435
-5.3637147,27.122227,Belt Buckle,465436
0.7818394,54.71942,Armlet,465437
7.905661,18.295107,Belt Fitting,465438
7.908091,18.299461,Belt Fitting,465439
8.600747,13.884886,Belt Fitting,465440
8.625344,13.8461075,Belt Fitting,465441
8.212994,61.971294,Beaded Necklace,465442
15.667245,32.985207,Bead,465443
28.666481,34.6146,Ferret,465444
4.4386015,33.877277,Buckle,465445
27.761896,34.31535,Ferret,465446
4.5555124,33.782944,Buckle,465447
1.3733901,53.072445,Plain Ring,465448
-16.741413,51.491497,Tweezers,465449
8.743731,-0.8471406,Signet Ring,465450
17.910694,24.75695,Fermoir,465452
42.693024,20.855202,Scraper,465453
1.545736,-3.1336193,Gold Solidus of Constantine II,462704
1.1701887,-3.7687583,Solidus,462705
1.0725389,-3.3421655,Solidus,462706
0.9285819,-7.571946,Gold Solidus of Julian (361–63),462707
0.12879515,-4.0910997,Solidus,462708
0.9290813,-7.5035853,Gold Solidus of Valentinian I (364–75),462709
1.010892,-7.531083,Gold Solidus of Valens (364–78),462710
0.36592555,-4.5737987,Solidus,462711
2.0068965,-3.250331,Solidus,462712
-0.023824241,-4.165174,Solidus,462713
-34.962223,31.725967,Candelabra,462731
-34.994606,31.706932,Candelabra,462732
-12.248857,9.5028,Pendant Jewel with Alfred the Great,462736
0.19948217,-13.1714945,Shallow Dish fragment,462737
3.2788887,-4.695078,Rose Noble of Edward IV (1461-1483),462738
21.659025,30.297148,Rectangular Plaque,465554
5.7093477,33.097633,Buckle,465555
-16.619194,52.252613,Equal-Arm Brooch,465558
27.914164,32.552364,Ferret,465559
27.67787,32.859695,Ferret,465560
17.86003,49.694138,Double-Sided Comb,465561
-3.3273945,-4.476466,Bracteate,465562
15.912923,19.907698,Belt Plate,465564
-1.1340547,68.3184,Earring,465565
2.7265,3.9285293,Disk Brooch,465566
7.012687,36.230247,Rectangular Plaque,465568
19.181639,32.1451,Rectangular Plaque,465569
21.607819,30.298208,Rectangular Plaque,465570
28.004507,33.290054,Ferret,465571
26.87245,33.82076,Ferret,465572
-1.2264415,68.15612,Earring,465573
-1.3032163,67.74658,Earring,465575
2.5302453,53.286827,Plain Ring,465576
2.1486871,52.689278,Plain Ring,465577
15.6143465,15.379516,Backplate of a Belt Buckle,465579
19.949396,46.896675,Double-Sided Comb,465580
15.601455,15.05982,Backplate of a Belt Buckle,465581
0.8261367,64.28556,Earring,465582
0.8126572,64.32591,Earring,465583
3.2937064,6.76384,Disk Brooch,465584
29.250307,32.005276,Tweezers,465586
-2.803952,46.379135,Finger Ring,465587
17.057007,21.844872,Counter Plate of a Belt Buckle,465588
14.954918,27.658241,Belt Buckle,465589
7.924274,61.684193,Beaded Necklace,465590
16.495522,24.715626,Key,465591
15.526243,32.894516,Bead,465592
19.059116,48.25395,Double-Sided Comb,465593
7.723761,26.525211,Shell,465594
0.76972044,68.506004,Earring,465597
0.828484,68.37392,Earring,465598
-10.454624,32.565254,Belt Ornament,465599
-10.548933,32.505325,Belt Ornament,465600
11.204647,3.1143694,Disk Brooch,465601
18.966433,49.153767,Double-Sided Comb,465602
9.323394,42.98809,Equal-Arm Brooch,465603
5.0250635,43.19708,Equal-Arm Brooch,465604
34.379944,16.993204,Square Pyramidal Bell,465605
-11.006192,32.105087,Belt Ornament (?),465608
-11.023339,32.115158,Belt Ornament (?),465609
15.444567,18.351856,Square Plaque,465610
